MMSI,TIME,LON,LAT
553183989,1647909600,18.365916421582,59.404292985831
5581377,1647565800,19.469999817667,56.806032999011
234785060,1646457000,18.047422686705,57.596426652162
850013925,1646104800,18.927149792839,59.088849073892
302279712,1657002600,24.052084054309,59.785464917561
489329736,1648776300,19.096017580238,62.271998130495
787678836,1648652100,19.783517146508,58.517652042761
553183989,1647858000,18.800327433088,57.834141669973
304183792,1657583100,25.550786736656,60.300754814295
302279712,1656783300,19.078360682032,59.140548800733
302279712,1657075200,25.152359571771,60.003380677856
388411257,1657278900,20.053580644742,57.813580488293
686820244,1647359700,20.649580781866,57.011041379681
247320652,1646596500,21.987316734729,59.703162185716
234785060,1646343300,19.17197109253,58.122537766494
489329736,1648558500,20.144030559915,57.691785895011
850013925,1646330700,20.784409448846,56.829488941227
247320652,1646441700,19.160817358777,61.952357187766
5581377,1647759300,18.39355663724,58.751749231738
302279712,1656910800,21.39932740257,62.282801113926
5581377,1647681600,18.755497998957,55.220384452738
810169206,1647935100,19.447714485888,60.435007319236
553183989,1647799200,18.800543382061,57.833591177099
234785060,1646701200,18.913909616208,59.266801895293
305235359,1646357700,21.017696459853,56.517019742424
810169206,1648135800,19.778522912672,58.424438810151
493526359,1646310600,19.867411321444,58.890716763501
686820244,1647528600,24.864966881448,59.864210856613
489329736,1648792500,19.049464866356,62.97321197944
553183989,1647783900,18.81083145205,57.951272171655
247320652,1646340300,17.71531232612,57.445195741016
489329736,1648658700,20.852192449165,57.055688256207
810169206,1648182300,19.378051157605,56.323702022238
454719031,1648665900,14.800794854579,55.283898010193
625396056,1648238100,19.271332679337,60.856590677761
304183792,1657383600,18.666387582018,54.349315561388
302279712,1656909900,21.400513229774,62.282727198096
810169206,1648251300,18.667041349528,54.349349009674
247320652,1646377800,19.190477963328,59.043458032245
247320652,1646702100,24.289014667007,59.768779148527
454719031,1648676400,14.799851954711,55.283022128971
493526359,1646379000,19.279992059896,55.809317795785
553183989,1647475200,19.24507246324,61.116962409021
304183792,1658124000,19.992522867044,61.213425616665
304183792,1657589400,25.549312814722,60.300605639821
625396056,1648393200,19.186157171852,60.33621191022
454719031,1648569900,17.321571818264,57.178653329501
686820244,1647634200,21.338706491076,59.512067443356
706673961,1656801000,18.842384809353,61.369965548003
388411257,1657661400,19.049987717963,62.965336374404
686820244,1647412800,21.016441843928,56.517052702414
247320652,1646620800,24.124977520054,59.767037166152
686820244,1647468000,21.104324121351,58.197550565681
835641161,1647981300,21.016059569079,56.516391610462
625396056,1648572900,18.219373473456,59.333354330273
686820244,1647423300,21.017378029725,56.515768422498
835641161,1648041900,21.023680317447,56.65060000777
835641161,1648033200,21.016324103519,56.517064360485
304183792,1657844400,14.799469191565,55.283754268014
304183792,1657310100,17.984815544799,56.422264386339
489329736,1648596300,21.0160615833,56.516240604877
304183792,1657741500,17.662410881039,56.273745879577
706673961,1657133700,19.616541783617,56.238907096355
454719031,1648725900,16.653915700606,55.138560837186
493526359,1646217600,21.399584246345,62.28309525132
625396056,1648096800,14.799083864864,55.283435410627
305235359,1646211300,25.550293374432,60.300461897641
625396056,1648150800,17.449895765896,57.144390306096
247320652,1646750100,19.965857120652,59.507414794724
625396056,1648462800,18.800382427442,57.833317731254
454719031,1648630200,14.800072237312,55.283263408307
706673961,1656900300,19.563935267995,56.902529598909
835641161,1648096800,21.892531154543,59.029748408522
304183792,1657904400,17.305612391543,56.594062298677
234785060,1646480400,17.122764870014,56.593713305491
304183792,1658005800,19.810536248917,61.022854079516
625396056,1648325400,19.033983278909,63.217514203314
247320652,1646208000,14.800818720054,55.284237742241
686820244,1647369900,20.970036519102,56.579534328438
686820244,1647468300,21.105152966453,58.213449894971
810169206,1647921900,19.230451720388,59.807682010618
489329736,1648560000,20.190387576331,57.629364233815
302279712,1656878400,21.400700186163,62.282346082949
553183989,1647508800,19.247530545128,59.572469497589
706673961,1657087800,21.016568923002,56.516867821284
454719031,1648884900,19.677881008753,57.896506072589
553183989,1647776100,18.466812617954,58.051219629555
674610346,1646317500,21.344241831225,62.240916194937
234785060,1646348400,18.830002658664,58.051401102473
625396056,1647909000,18.662696749474,59.395169496128
686820244,1647375600,21.016340217292,56.515943110446
304183792,1657536600,23.027792141045,59.647748213919
247320652,1646555400,20.391791156706,61.319759782483
304183792,1657840200,14.800220130009,55.283154579302
247320652,1646740500,20.790957635792,59.510211097702
810169206,1648290600,18.792495374913,55.162687013907
454719031,1648572900,17.228974431152,57.048035823177
302279712,1656852900,21.174780563448,62.167832747835
850013925,1646308200,21.017384987945,56.516728901028
454719031,1648841700,19.2801333841,55.810059133845
810169206,1648044300,21.327533471744,62.246147296753
493526359,1646507700,17.855906820197,56.636344275726
247320652,1646773500,18.185057362756,59.336785941342
454719031,1649058300,20.976888984919,61.961677981608
553183989,1647687300,14.799641560106,55.284107794427
489329736,1648507500,18.247201361026,59.363580808621
5581377,1647577200,19.368959554183,56.276010604487
304183792,1657920000,17.766657675867,57.263674897032
686820244,1647380700,21.017160432752,56.516485119175
835641161,1648032600,21.016902185125,56.515885125278
625396056,1648536000,18.86370977156,58.101010825004
304183792,1657588800,25.55065990173,60.299659810175
686820244,1647544500,25.55076494644,60.300837153233
304183792,1657542600,23.533517119341,59.666755433451
674610346,1646314500,21.400811151463,62.283042576373
625396056,1648114800,15.876988254711,55.756018483769
553183989,1647406200,19.032400833155,63.21657325663
706673961,1656793800,18.822874200167,61.695152497415
234785060,1646518500,14.957112617542,55.352260861941
247320652,1646637000,25.361668444256,60.097508472752
787678836,1648766700,25.550702200385,60.300692495499
850013925,1646100600,18.891818494334,59.286417134898
454719031,1648610100,15.543388908233,55.651157688832
454719031,1648614300,15.289502003915,55.525524593137
5581377,1647503700,19.634503450649,59.649651026018
234785060,1646571900,14.79917957091,55.284204904324
302279712,1656672300,18.799451857051,57.833407028413
247320652,1646214000,14.80027231666,55.283543812372
850013925,1646393100,18.511921807034,59.442052004624
553183989,1647762000,17.962999713234,57.504877064047
686820244,1647304500,18.730594280225,59.410326273643
302279712,1657078500,24.906144415281,59.936475259248
625396056,1648072800,14.799524063845,55.282526813562
835641161,1647948000,19.992117755132,57.896342839454
706673961,1657139400,19.164858685897,56.149292681517
625396056,1648026600,14.799613971374,55.283036838893
5581377,1647451500,20.667019236425,61.907509722059
247320652,1646629800,24.857546087189,59.938824462461
706673961,1656885000,19.676778973261,57.626416013324
835641161,1648049700,21.040494835685,56.973144668482
810169206,1648358400,17.944651520003,58.208393243727
247320652,1646583000,21.140279349304,60.142720764575
5581377,1647412800,21.399797875912,62.283870055239
706673961,1657087200,21.015736988433,56.517634018983
493526359,1646561100,18.741785687378,59.048864833315
686820244,1647658800,19.136375977012,59.504603645598
489329736,1648506300,18.209363728551,59.334044587296
304183792,1658123100,20.036369223246,61.246754821243
850013925,1646337300,20.558797367905,57.133285043028
686820244,1647642600,20.60945314643,59.509595970776
234785060,1646175000,18.207929639901,56.07431776791
835641161,1648107900,22.376741655589,59.491466595919
493526359,1646467800,18.929867416441,54.948455199936
625396056,1648227900,19.317815377975,60.395711731716
304183792,1657986000,19.374470507742,60.146063209033
706673961,1657120200,20.612608418937,56.436527793511
454719031,1648578900,17.051558529523,56.797773657303
304183792,1658052000,21.399331369976,62.283489367351
553183989,1647452700,19.140634610956,62.152470430257
787678836,1648549500,18.828418033752,57.952713632704
247320652,1646504700,19.03405920896,63.216327521592
850013925,1646165700,18.799651570177,57.834034794153
553183989,1647759600,17.877936322559,57.412632997536
304183792,1657419300,19.470459677037,55.091066422228
810169206,1648210200,19.137309268222,55.060853052193
686820244,1647425400,21.017108795434,56.517060393078
493526359,1646578500,18.201396404801,59.334594002014
835641161,1648124400,23.707302401396,59.747905521054
625396056,1648515600,18.800818292795,57.832505328532
553183989,1647705000,15.208078262935,55.462416287359
674610346,1646302200,21.400773430586,62.284205575732
388411257,1657574400,19.136502718652,61.27191587041
305235359,1646230800,24.970432792365,59.916115625233
247320652,1646459700,19.081329887081,62.740480581048
304183792,1657866000,15.039335254627,55.368144502025
302279712,1656655800,18.976664312219,58.575649997724
304183792,1657733700,18.235632999207,56.472091088779
787678836,1648770300,25.550718863491,60.299559831538
787678836,1648653000,19.825418144487,58.546807643823
493526359,1646453100,18.692153685057,54.373468297623
247320652,1646702400,24.269797994423,59.763557294836
625396056,1648179900,18.512456731071,58.316848808763
305235359,1646285100,21.391694310785,58.5521761973
674610346,1646092200,18.434508009619,59.453396774089
706673961,1656727800,19.03374206061,63.217041959899
625396056,1648269000,19.131799720809,62.240068934187
234785060,1646430900,18.80097173986,57.832671593371
489329736,1648833900,19.033724481948,63.216692889187
388411257,1657746600,18.394306220841,59.427132288139
835641161,1648025100,21.016071959593,56.516023618274
810169206,1648066200,19.914348280171,61.499943116176
835641161,1648244700,21.055006907133,59.51110597263
625396056,1648570800,18.277369945461,59.379308482293
304183792,1658045400,21.40010196234,62.283059178442
305235359,1646341200,21.017383889279,56.517038358715
787678836,1648821600,21.305577960613,59.511955169267
234785060,1646204700,19.049807120854,54.761409130315
234785060,1646123700,17.99614382838,58.412669118427
625396056,1648423200,19.11730909532,59.011339228295
625396056,1648251600,19.20896984525,61.47492218796
706673961,1656735900,19.034099188208,63.215736194952
234785060,1646436900,18.806189816484,57.900717192946
810169206,1648035900,21.399779259621,62.284231943724
489329736,1648628400,21.017079619739,56.517320838038
625396056,1648321200,19.032394363231,63.216435007782
454719031,1649098500,19.393292646655,60.291568935813
247320652,1646374800,19.078489474492,58.888599054644
674610346,1646187300,19.032928620258,63.217639207129
835641161,1648175700,25.550800531022,60.300400006104
454719031,1648513800,18.579120700626,59.407705903455
625396056,1648573800,18.173523650686,59.336113925593
706673961,1657047000,20.68231135308,56.20839366754
625396056,1648223100,19.312209843867,60.172198546183
625396056,1647966600,17.293178353684,57.138601621185
810169206,1647989400,21.399743919187,62.284148994415
388411257,1657710900,19.169856551901,60.704508552129
388411257,1657568400,19.149916812021,61.019136522757
489329736,1648919400,19.052952612052,59.655032987343
493526359,1646248800,20.147901022237,61.641364159053
493526359,1646300400,19.767195663672,59.366190429774
388411257,1657619400,19.034270946379,63.216565138707
305235359,1646200500,25.549127750481,60.300910763878
706673961,1656764100,19.005563902273,63.016145741626
686820244,1647434700,21.023391315139,56.645056218169
493526359,1646548500,18.163317648434,58.555304978628
305235359,1646300400,21.086836445856,57.862093059301
234785060,1646661000,17.616695569178,57.574277114419
493526359,1646289300,19.529084859179,59.874848994403
302279712,1656670200,18.816469013395,57.902503405614
686820244,1647629100,21.750743531252,59.520667405585
489329736,1648907700,19.1955642996,60.18703340229
625396056,1648223400,19.313972736386,60.188544701348
388411257,1657490100,18.800761101108,57.833396896268
5581377,1647733800,17.910488816093,57.603225345891
674610346,1646171400,19.060413916321,62.808288716574
686820244,1647664500,18.674568736522,59.420114463561
304183792,1657493400,20.591216106595,58.456104086834
304183792,1658080200,21.399899502548,62.284104620502
302279712,1656858900,21.399281258583,62.283343183691
686820244,1647455400,21.075395848928,57.642633696721
5581377,1647616200,18.855326687045,54.523913805456
489329736,1648754100,19.165542231774,61.224762761487
686820244,1647657600,19.262122904581,59.505029807625
234785060,1646197200,18.84869146434,55.075049165316
850013925,1646131200,18.823013601598,57.930004008181
625396056,1647942600,18.057748437511,58.128066744008
304183792,1658057400,21.400540391247,62.284054570147
234785060,1646262600,18.88693411534,54.553055854343
454719031,1648950300,19.53664596974,60.733169347649
302279712,1656926400,21.1365793153,61.87876388541
234785060,1646213700,18.769707254668,54.444972688804
247320652,1646705100,24.014246214454,59.738916722573
247320652,1646707500,23.785792360457,59.716888960924
302279712,1657150200,18.643978510943,59.41074809644
810169206,1648278000,18.970976387647,54.630542829411
787678836,1648561800,18.800192114017,57.832307141331
304183792,1657339200,18.776480983049,55.18766147145
493526359,1646437200,18.666520154424,54.349201361126
553183989,1647765900,18.105597729883,57.659512575609
625396056,1648182900,18.62062834288,58.426113063116
706673961,1656675000,19.146052680764,61.183660282079
5581377,1647531000,19.778675857575,58.425241106393
706673961,1657100700,21.017438883633,56.516535047456
247320652,1646593800,21.771808347293,59.737853209756
454719031,1648977600,20.57371038086,61.859671412365
493526359,1646136600,19.761580301529,61.037877802012
302279712,1657053900,25.550310525834,60.300891903439
234785060,1646173800,18.175215396413,56.125335658066
850013925,1646201400,18.799587359233,57.833370101016
247320652,1646669100,25.549954252754,60.299447706534
493526359,1646207700,21.400084139531,62.282880401013
234785060,1646666400,17.792364573869,57.800064215911
234785060,1646241600,18.667025052644,54.349506607257
304183792,1658133600,19.595422760837,60.824318604477
5581377,1647668400,19.012635283233,54.668952331141
247320652,1646311500,16.537183700517,56.195599952526
674610346,1646243700,20.531093206294,62.452372116654
706673961,1657045200,20.609582018307,56.141337220879
625396056,1648235700,19.281015020835,60.760589639194
5581377,1647351300,19.936267544411,61.170663906936
835641161,1648215300,23.790420177394,59.717335179916
493526359,1646196000,21.400683584094,62.282323926511
234785060,1646614800,15.65328294937,55.705537526278
553183989,1647501000,19.289648140506,59.962998552442
234785060,1646349000,18.826336150558,58.024747815875
686820244,1647530400,25.001639296832,59.931473823723
674610346,1646330100,20.667138458628,61.726225379542
674610346,1646160300,19.09212564161,62.269165826657
835641161,1648056900,21.059242028933,57.332762886512
787678836,1648662300,20.307838166779,58.882485703832
302279712,1657041900,25.549433423872,60.299971648305
5581377,1647420900,21.399680196539,62.283605764946
304183792,1657306800,17.897544996699,56.558362879291
304183792,1658139600,19.478995525238,60.517454031427
686820244,1647557400,25.549507705924,60.299008484146
850013925,1646243100,20.120754374258,57.345974043291
388411257,1657741800,18.669907287934,59.441037810046
454719031,1648839000,19.260036415708,55.704637364914
553183989,1647847200,18.800953306681,57.833531971191
553183989,1647819000,18.800955687124,57.832495257424
493526359,1646258100,19.803316390188,61.274537185744
5581377,1647570600,19.426880877363,56.579845900908
850013925,1646352900,20.06926035313,57.792467105244
247320652,1646590200,21.482720713965,59.830056909884
706673961,1656879900,19.713627627583,57.862798186257
706673961,1656913500,19.468556268753,56.290678352016
489329736,1648620900,21.016945582446,56.516929651784
850013925,1646280300,21.016347358623,56.517488445692
686820244,1647313500,19.152241407144,59.027271464591
787678836,1648766400,25.549779320658,60.300909176916
489329736,1648932900,18.235617388169,59.352088788986
247320652,1646312400,16.57456544355,56.234292241261
787678836,1648835700,20.000069777802,59.507530742967
304183792,1657309800,17.973783528991,56.439468824243
787678836,1648541400,18.917605186965,58.327481361132
304183792,1657406100,18.899983832478,54.565087693545
787678836,1648587300,18.800231299783,57.83281802118
686820244,1647381300,21.017348487808,56.516190798669
234785060,1646710500,18.332134845428,59.392858124279
835641161,1648243800,21.123457483755,59.511337954731
493526359,1646123700,19.45775798977,60.461478750211
674610346,1646388900,18.503963202027,59.439753118077
304183792,1657875600,15.735138862725,55.614807329566
553183989,1647714300,15.839719726295,55.739660346001
302279712,1656874500,21.399286690878,62.282629966124
388411257,1657434600,18.799202764977,57.833499804682
850013925,1646088900,18.237257987033,59.352780377652
247320652,1646272200,14.799845667898,55.2836497116
835641161,1648204800,24.604253477504,59.854440749862
835641161,1648098900,21.980417390739,59.113552195482
304183792,1657251300,18.730923817179,59.039597280544
304183792,1657835100,14.799742332224,55.284232981353
810169206,1648355400,17.936567978362,58.065199077507
810169206,1647989700,21.400028107547,62.282638694418
454719031,1648517100,18.823518822553,59.357681287832
5581377,1647700800,18.235068455146,56.031994762776
787678836,1648704900,23.770084890932,59.717150280258
686820244,1647397200,21.017503094577,56.516802328562
302279712,1657008900,24.617907574847,59.877369824763
304183792,1657608000,25.549059816279,60.300924985504
686820244,1647674100,18.160739153319,59.331491208087
553183989,1647331200,19.178548653124,60.529543929179
787678836,1648516200,18.74799221532,59.399619852046
553183989,1647435000,19.060951859566,62.942530034264
5581377,1647463200,19.915090068208,61.501449020676
247320652,1646098500,18.915622481473,59.265079771297
625396056,1648456200,18.799287789544,57.833401596118
454719031,1648853400,19.388303446274,56.377481994722
454719031,1648630800,14.799049195837,55.283052708518
674610346,1646196000,19.033997683645,63.21692891934
787678836,1648704600,23.741037241576,59.713248705392
686820244,1647571200,25.549845118564,60.299567094943
454719031,1649027100,21.400272499771,62.282620139164
489329736,1648695600,20.346466637932,58.712635136344
247320652,1646434500,19.194308435928,61.620291004176
454719031,1649052900,21.266462206072,62.181793082704
304183792,1657901700,17.190055845095,56.485384118088
234785060,1646253300,18.667688036744,54.350586901456
625396056,1648511400,18.800214392529,57.83425721305
247320652,1646744400,20.460248033503,59.509090307897
625396056,1648025100,14.799312692648,55.283579641102
454719031,1648867500,19.518956578113,57.06284328934
304183792,1657882500,16.270040459293,55.804430290312
302279712,1656741600,18.800516769921,57.833218973357
305235359,1646097600,18.782696280624,59.453221845242
388411257,1657579500,19.123254059012,61.521577733415
850013925,1646149500,18.799756797998,57.833092199469
489329736,1648574700,20.675611312369,56.975990181795
674610346,1646264400,21.40004361095,62.283341108432
493526359,1646267700,19.593314124423,60.848211414699
553183989,1647722700,16.359537083894,55.967821862197
835641161,1648191000,25.553978897788,60.250969370625
454719031,1649057400,21.020214400324,61.994611200204
706673961,1657072200,21.017100799585,56.516920740379
706673961,1656690900,19.110565913112,61.897978806686
454719031,1649115600,19.054422121696,59.566286032677
553183989,1647380700,19.05552977587,62.881857508566
706673961,1656751800,19.032654075747,63.217087371441
234785060,1646309400,19.273865404954,56.702181623437
706673961,1656995400,18.667332740257,54.350721732231
810169206,1648278300,18.984975632602,54.643450133259
234785060,1646549400,14.80098443556,55.284199105808
625396056,1648420800,19.139945637762,59.095379476062
388411257,1657749300,18.254478328911,59.367708044138
810169206,1648052700,20.809563878761,61.980590617799
454719031,1648900500,19.808809267331,58.583310587248
304183792,1657509300,20.921506521501,59.167159893324
835641161,1648054500,21.052657797697,57.206460806361
304183792,1657485300,20.482162560762,58.115494340554
674610346,1646246700,20.779370128207,62.364840236779
304183792,1657639800,23.470513607953,59.628384200066
234785060,1646350500,18.816868124966,57.955921021457
454719031,1648801200,18.665837638478,54.349027039399
234785060,1646545500,14.800309549242,55.283487597278
5581377,1647479700,19.53124498289,60.722204799839
625396056,1647911700,18.853327919741,59.327711060389
489329736,1648740600,19.20988452739,60.556843983247
810169206,1648093800,19.336109270834,60.287088522908
686820244,1647501300,22.485520417503,59.595192419026
454719031,1648566000,17.422010058054,57.320331111456
625396056,1648018500,14.8,55.2833
674610346,1646234700,19.947839673216,62.740373575392
553183989,1647297000,18.228971428205,59.34658508979
454719031,1648515000,18.689904703608,59.391088303008
493526359,1646545200,17.988660154721,58.406283906739
304183792,1657462200,20.141079308402,57.050180240411
454719031,1648881000,19.638203724918,57.68837271801
553183989,1647423000,19.034255626087,63.217375710318
706673961,1656952200,18.928447720218,54.591331398041
706673961,1657137300,19.314981365883,56.179077183503
625396056,1648194000,19.076414076747,58.886502693285
304183792,1657667100,21.479901884712,58.910012882189
493526359,1646385900,19.217275883534,55.480330352318
302279712,1656696600,18.800320352794,57.832643943602
247320652,1646690400,25.244718156376,60.028477791507
5581377,1647520800,19.866288929806,58.884829083843
706673961,1656669000,19.161690310911,60.868888054721
553183989,1647392100,19.034297619556,63.215769460128
835641161,1648209900,24.209630698182,59.757755900649
305235359,1646259600,22.545502419866,59.63118471029
674610346,1646322900,21.048832741447,62.016365038575
706673961,1657248300,14.799577227088,55.284181527146
493526359,1646243100,20.534457401913,61.839546889865
247320652,1646249100,14.799607135228,55.284164619892
454719031,1649118600,18.892238977442,59.482946653504
493526359,1646115900,19.318478544783,60.094383137223
686820244,1647320700,19.413196174999,58.675884956875
625396056,1648312200,19.032591817988,63.21760868862
810169206,1648157100,19.59894197418,57.482419106825
625396056,1648497900,18.799242988372,57.833468797876
810169206,1647990900,21.399820398572,62.282836088137
5581377,1647741900,17.931993595435,57.984167151376
304183792,1657570200,25.522239567385,60.255636334505
835641161,1648132200,24.40592241526,59.818092726881
247320652,1646581500,21.077706802854,60.199852220029
5581377,1647582000,19.322221799609,56.030840454095
674610346,1646170800,19.062917105828,62.770583693551
850013925,1646187300,18.800541795099,57.833323041475
835641161,1648274400,18.537322836384,59.426566309749
247320652,1646475900,19.03329447615,63.216174562822
234785060,1646189100,18.614648923143,55.440038704595
302279712,1657037400,25.550362834559,60.300056855983
706673961,1657184400,15.701769169916,55.462211978087
686820244,1647569700,25.549350291452,60.300084078494
234785060,1646563200,14.800658558916,55.282838712729
305235359,1646430300,19.660418512807,58.342989740489
850013925,1646358600,19.885243874,58.040252989729
810169206,1648054800,20.677932425695,61.913104780801
489329736,1648545900,19.749572256097,58.222940496852
787678836,1648856100,18.417008477616,59.440283425567
5581377,1647459900,20.047870531892,61.590079749369
304183792,1658152200,19.273271463205,59.955212716681
304183792,1657707600,19.844384866545,57.291383211605
787678836,1648632000,18.799448683126,57.832510516678
625396056,1648518000,18.800445417646,57.83427808771
674610346,1646202300,19.033308331553,63.216346687216
388411257,1657403400,19.618229176711,57.811103946771
489329736,1648932000,18.303145493206,59.385610786223
302279712,1656906900,21.399319589831,62.284265941343
302279712,1656674100,18.800280373547,57.833339582507
247320652,1646174700,16.498946470154,56.12400466352
810169206,1647944400,19.600050705049,60.836516370036
706673961,1656829200,19.422656599644,60.114959117838
247320652,1646187600,15.689942914883,55.723678300289
674610346,1646243400,20.499272017568,62.463590913986
489329736,1648676400,20.613147667073,57.838888356147
706673961,1656847200,19.793021901885,59.31393648741
302279712,1656750600,18.800498580889,57.832526996673
454719031,1649064000,20.661919181126,61.722258017538
302279712,1656779400,19.041872357058,58.969190839133
304183792,1657523700,21.950056558878,59.516132227434
625396056,1648427400,19.065914731629,58.820532921652
810169206,1648324500,17.855229909864,56.624353292698
625396056,1647921000,18.842268383833,58.969208109982
686820244,1647374400,21.016879235206,56.51768669393
706673961,1657152600,18.146228000782,55.947195252492
454719031,1648717800,15.956551545123,55.193005547918
686820244,1647441900,21.040579839095,56.974775247229
787678836,1648629600,18.800756828516,57.833394210639
247320652,1646488500,19.032570821253,63.217484356212
835641161,1648093200,21.758713250819,58.902146549795
686820244,1647374700,21.016438364818,56.516175722526
787678836,1648640400,19.209756238442,58.118417061566
787678836,1648858200,18.325883495226,59.390469640592
810169206,1648045800,21.247863951425,62.205301707521
304183792,1657761000,16.276656462727,55.794249814629
305235359,1646168400,25.055519521833,59.977065790619
810169206,1648067100,19.895641003169,61.461965457875
850013925,1646195400,18.799957731864,57.832303845332
625396056,1648075800,14.800980834376,55.282765224158
302279712,1656819600,19.607563312612,60.877138703266
625396056,1648493100,18.800006012146,57.833934266182
247320652,1646668200,25.549982757042,60.300026642659
454719031,1648523400,18.943115039936,59.078122498574
302279712,1656777600,19.025475596618,58.892187703257
810169206,1648302000,18.474973722092,55.657862297775
234785060,1646281800,19.07396414692,55.381685486782
706673961,1657375500,18.995361181077,59.134548331005
234785060,1646137800,17.920173501823,57.774782635959
304183792,1657669800,21.289587937132,58.829782492522
553183989,1647734400,16.950317768861,56.406708981513
493526359,1646487300,18.399715928871,55.775226889418
686820244,1647590700,25.009225025587,59.964485928783
305235359,1646111400,19.971709803861,59.507434629732
625396056,1648265100,19.152125401906,62.038538499077
835641161,1647973200,20.833116282426,56.763903152953
5581377,1647387000,21.400524826807,62.28330143437
706673961,1656877800,19.727417733019,57.951260984917
787678836,1648717800,24.9817945269,59.913346263909
625396056,1648181400,18.576856339553,58.381898918341
553183989,1647900600,18.88791757733,59.308230559289
625396056,1647927600,18.582899896166,58.693228633771
674610346,1646226600,19.44553288999,63.001993711858
686820244,1647473400,21.25516641466,58.421990229438
304183792,1657495500,20.62231203347,58.553226795521
686820244,1647626100,22.013283182832,59.545981755802
302279712,1656895200,21.400210913419,62.283512256233
810169206,1648022700,21.399164860988,62.282361159093
553183989,1647528000,18.93465528331,58.743311992843
234785060,1646625300,16.328573425541,56.039697467466
493526359,1646344200,19.582280918865,57.395020953565
686820244,1647463800,21.093954646156,57.998638006242
706673961,1657208100,14.799968413343,55.284189522996
454719031,1648537500,18.398714685696,58.50246538007
810169206,1648149600,19.660930522282,57.80758966325
553183989,1647593100,16.368634109594,56.021141275398
706673961,1656905700,19.52627976361,56.660971525398
304183792,1658087700,21.400904477065,62.28428095645
553183989,1647319800,19.203160714539,60.034124014638
553183989,1647905100,18.591207618749,59.405775499067
304183792,1657897800,17.029571339426,56.334452261566
454719031,1649074200,20.14844507768,61.331947740433
686820244,1647554400,25.55081633961,60.299648762474
304183792,1657710600,19.707174222503,57.143718423254
304183792,1657279500,17.922176552551,57.810265248854
493526359,1646477700,18.659597563094,55.369941262894
302279712,1656857400,21.400231727042,62.283284282968
454719031,1648756200,18.846834920578,54.761001236781
553183989,1647400800,19.033391586047,63.216847923215
625396056,1648455300,18.799981536302,57.832789638966
454719031,1648522200,18.988044339571,59.12664614218
706673961,1656720000,19.032424881741,63.217085296182
247320652,1646102100,19.002208058576,59.141942958705
553183989,1647438600,19.076722999058,62.78615817204
5581377,1647364500,20.64864275655,61.712166126008
5581377,1647549300,19.618817946873,57.586681608499
810169206,1648047600,21.114382460754,62.136867378857
850013925,1646152200,18.799028321177,57.833867857906
